year,country,iso,ifs,pop,rgdpmad,rgdppc,rconpc,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,debtgdp,revenue,expenditure,xrusd,peg,peg_strict,crisisJST,tloans,tmort,thh,tbus,hpnom,peg_type,peg_base,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr
1961,Spain,ESP,184,30772.85337,3784.839741,20.40130717,24.12567244,731881.5172,0.1962629564,5.5566418,13566,68413.05678,51195.20541,232780,457230,4,4.56933973,0.2747991513,83543,70188,61.15,1,1,0,296202.5866,26620,17928.49694,278274.0897,,PEG,USA,0.2837013304,0.3665319085,0.04617686197,0.02999999933,,,0.3300997913,0.03643212095,0.02739051729,0.225881055,0.07088079304,,,,0.04569339752,0.08689142019,0.2985184193,0.3502650261,0.03808842972
1962,Spain,ESP,184,31060.83282,4120.034742,22.20809864,26.09328686,855676.8211,0.1980225043,5.873206501,2749,96846.92608,58417.6249,275938,551101,4,4.351610096,0.2545593635,98500,91700,60.3,1,1,0,366222.0751,28920,23740.5528,342481.5222,,PEG,USA,0.2533000708,0.2106345296,0.07040824741,0.02999999933,,,0.1769192666,0.03371526673,0.02864705026,0.2072203457,0.05562836677,,,,0.04351609945,0.06715569645,0.1937832236,0.2194135189,0.0502041243
1963,Spain,ESP,184,31326.37588,4496.698518,24.238418,28.7266264,1021992.232,0.197876937,6.386227599,-11172,121967.7765,58350.62377,310812,636216,4,4.189797842,0.2214457581,110100,119500,60.15,1,1,0,440100.9532,40826,33514.1543,406586.7989,,PEG,USA,0.08891188353,0.1670232415,0.04427338764,0.02999999933,,,0.1337920725,0.03323117644,0.02930976264,0.0522268787,0.03860095143,,,,0.04189797863,0.04061695933,0.1344539225,0.1509005576,0.03713669255
1964,Spain,ESP,184,31602.52515,4704.62119,25.35917729,29.89225397,1168618.268,0.2085550498,6.832211403,1784,142190.502,74200.60661,366496,768651,4,4.237288136,0.1878248212,122700,122600,60.17,1,1,0,525180.9368,47737,39187.42155,485993.5152,,PEG,USA,0.01599016041,0.1755125821,0.03400472179,0.02999999933,,,0.1402118951,0.0353006795,0.03095975332,-0.01832818612,0.03368935362,,,,0.04237288237,0.03307189047,0.1316352487,0.1459235847,0.03200235963
1965,Spain,ESP,184,31949.11074,5025.684317,27.08979415,31.94732979,1374359.774,0.219269949,7.641313603,-29397,190774.2001,80118.95348,428884,912984,4,4.184538132,0.1759915642,155500,155000,60.25,1,1,0,670877.0041,60038,49285.41658,621591.5875,,PEG,USA,0.09911638498,0.1876892895,0.04119895026,0.02999999933,,,0.1448513716,0.0428379178,0.03741788492,0.06276755035,0.0386303626,,,,0.04184538126,0.04105509445,0.1549962908,0.171607241,0.03559947386
1966,Spain,ESP,184,32368.08242,5338.085047,28.77371836,33.88263538,1587487.95,0.2219225449,8.218578597,-33970,228433.7767,100915.1936,479460,1042239,4,4.059677256,0.1710386802,193900,197300,60,1,1,0,788052.0152,70861,58169.97492,729882.0403,,PEG,USA,0.07834807038,0.1346548498,0.04981051758,0.02999999933,,,0.08650735021,0.04814750329,0.04431401566,0.04118541628,0.03869321197,,,,0.04059677199,0.04028680921,0.1142738312,0.124678269,0.03990525752
1967,Spain,ESP,184,32798.8878,5564.414836,29.99369697,35.63987213,1779390.768,0.2252380006,8.7427725,-16159,227226.9105,109901.3262,544078,1202527,4.5,3.86286818,0.1696347233,221900,222300,69.7,1,1,0,914616.0219,86385,70913.65529,843702.3666,,PEG,USA,0.0803629458,0.09722793102,0.05986524001,0.02999999933,,,0.03873617202,0.05849176273,0.0563105084,0.04104779288,0.04092895612,,,,0.03862868249,0.04260899872,0.08929599822,0.09461227804,0.04493261874
1968,Spain,ESP,184,33205.58532,5829.78442,31.42411062,37.1612295,1981700.865,0.2314981096,9.176652402,-17246,272396.8055,153391.7549,610757,1428753,4.5,3.603278984,0.1750608619,245000,257800,69.82,1,1,0,1112205.054,109692,90046.45408,1022158.6,,PEG,USA,0.2247946411,0.1264422089,0.04731821641,0.02999999933,,,0.05613397062,0.07030823827,0.06657132506,0.1805360764,0.05224882066,,,,0.03603278846,0.06168161705,0.1320439428,0.1426559687,0.03865910694
1969,Spain,ESP,184,33552.63865,6304.401293,33.98242359,39.49310282,2254227.964,0.2348865485,9.374039797,-27537,325531.2502,188449.2751,699990,1696862,5,3.533568905,0.1793681485,287800,295600,70.06,1,1,0,1344332.991,140381,115239.1972,1229093.794,,PEG,USA,0.524443984,0.2841682136,0.05287754163,0.04500000179,,,0.2142400295,0.0699281916,0.05759008974,0.4831675291,0.06121986732,,,,0.03533568978,0.09079931676,0.3088059723,0.3373654783,0.04893877357
1970,Spain,ESP,184,33878.18663,6442.153837,34.72494696,40.72962097,2468446.512,0.2335177111,9.912199805,4695,366121.4233,228463.5215,741298,1952660,4,3.624830086,0.1798258621,327300,329900,69.72,1,1,0,1546481.998,181647,149114.4869,1397367.511,,PEG,USA,0.09525782615,0.1500345767,0.01168357115,0.0549999997,,,0.08969201148,0.06034255773,0.05537579209,0.07015674561,0.0234555155,,,,0.03624830022,0.02510107867,0.1290029585,0.1391740292,0.03334178403
1971,Spain,ESP,184,34216.856,6701.161244,36.12106675,42.49695597,2807026.853,0.215409585,10.726888,53122,387486.316,277861.1615,929024,2432932,5,3.369556061,0.1625739218,377300,417200,66.02,1,1,0,1812330.055,222916,182992.3717,1629337.683,4.953173895,PEG,USA,0.04052033648,0.1798668057,0.07701534778,0.03999999911,,,0.121187903,0.05867890641,0.05233637244,0.01040986367,0.02980025671,,,,0.03369555995,0.03011047281,0.1431430131,0.1508508772,0.05850767344
1972,Spain,ESP,184,34595.886,7312.484503,39.41626403,45.75523517,3351238.064,0.2308065423,11.612339,35790,492637.7764,353264.2998,1145549,2986715,5,3.168044077,0.148076996,443700,453700,63.57,1,1,0,2239151.076,279244,229232.1769,2009918.899,5.253392406,PEG,USA,0.3475124836,0.2271292806,0.09501674026,0.03999999911,,,0.1721067578,0.05502251536,0.04694326222,0.3104736805,0.02826367691,,,,0.03168044239,0.0370388031,0.2406991422,0.2544077635,0.06750836968
1973,Spain,ESP,184,34980.317,7883.218833,42.49267602,48.88258866,4077558.148,0.2484809604,12.940979,32311,636639.0806,443935.6863,1411762,3706808,6,4.786898067,0.1307598771,531200,519900,56.95,1,1,0,2850932.93,367962,302061.0516,2548871.879,6.379112237,PEG,DEU,0.2975999415,0.1530490369,0.008482482284,0.05000000075,,,0.10181804,0.05123099312,0.04649678245,0.2684543431,0.02297725342,,,,0.04786898196,0.02914559655,0.1747930944,0.1842799634,0.02924124151
1974,Spain,ESP,184,35363.89,8391.738032,45.23373168,50.92781199,5062175.416,0.2633196553,14.878542,-183773,997228.2094,609450.3964,1658326,4411852,7,4.421564004,0.126170092,629800,642500,56.112,1,0,0,3595975.995,471892,387377.5065,3208598.488,8.705606526,PEG,DEU,0.04121302441,0.1588695347,0.01043505408,0.05999999866,,,0.1058645472,0.05300498754,0.04793081433,0.01935716346,0.02144082822,,,,0.04421563819,0.02185586095,0.133423537,0.1393998861,0.0352175273
1975,Spain,ESP,184,35750.033,8549.357206,46.08334154,52.18238464,6000015.471,0.2513234696,17.50696,-223485.1,1058855.378,678508.0197,1976149,5229108,6.695166667,4.744478532,0.1295047114,758400,762700,59.774,1,0,0,4380049.055,564947,463766.6515,3916282.404,9.381031785,PEG,DEU,-0.1133933887,0.08519616723,0.07111278921,0.06695166975,,,0.03065211698,0.05454405025,0.05292188376,-0.1378488988,0.02836569585,,,,0.04744478688,0.02445551567,0.05904672667,0.05852017179,0.06903222948
1976,Spain,ESP,184,36127.525,8841.191267,47.65640585,54.33243535,7250543.897,0.2383951377,20.59439701,-309255.3,1342708.906,912959.3773,2385617,6353218,9.965833333,5.674551715,0.1259337801,899700,902100,68.288,1,0,0,5383372.941,677154,555877.6143,4827495.327,10.96561058,PEG,DEU,-0.1093562022,0.1600202769,0.1070935056,0.09965833277,,,0.1096498221,0.05037045106,0.0453931056,-0.1361801773,0.03105274215,,,,0.056745518,0.02682397515,0.1311615258,0.1327266991,0.1033759192
1977,Spain,ESP,184,36506.811,9036.598564,48.70970389,55.27279537,9232094.878,0.2325510048,25.648259,-186502.2,1559046.826,1222678.092,2860205,7575633,13.12283333,6.111111111,0.1371556124,1159200,1245400,80.912,1,0,1,6570701.94,819236,672513.2744,5898188.665,14.98440249,PEG,DEU,-0.2875902057,0.2443604618,-0.09845157713,0.1312283278,,,0.1930433214,0.05131714046,0.04301364347,-0.3224561214,0.05145926028,,,,0.06111111119,0.03486590832,0.1963647604,0.2082511783,0.01638837531
1978,Spain,ESP,184,36868.1,9193.409066,49.5549548,56.30343105,11373235.89,0.2229436984,30.71981199,95899.15,1669490.011,1592195.8,3324630,9090995,20.77208333,9.847240882,0.138596023,1479400,1638300,70.11,1,0,0,7536306.951,1032306,847422.9886,6688883.963,19.88735186,PEG,DEU,-0.132613644,0.3014152646,-0.0382048972,0.207720831,,,0.252974987,0.04844028875,0.0386602208,-0.1865527183,0.06630923599,,,,0.09847240895,0.05393906683,0.2669172287,0.2787449956,0.08475796878
1979,Spain,ESP,184,37194.315,9266.67623,49.94988458,56.35488896,13341863.35,0.2138109292,35.53066498,50782.21,1996172.025,1939809.287,3650852,11004200,13.13458333,13.30819484,0.1562854243,1764000,1986000,66.149,1,0,0,8817050.042,1164217,955709.1007,7861340.941,20.93224108,PEG,DEU,-0.07151092589,0.2394669056,-0.01250000019,0.1313458383,,,0.1955804378,0.04388646409,0.03670724481,-0.1345528364,0.07284315675,,,,0.1330819428,0.06304190308,0.2160724103,0.2271797955,0.05942291766
1980,Spain,ESP,184,37493.072,9488.377065,51.14491188,57.07246421,15692682.25,0.2210678494,41.05751202,-400096.6,2846337.457,2435471.578,4096929,12834800,15.45675,15.96083333,0.1678283183,2179100,2611500,79.25,1,0,0,10516536.11,1263186,1036953.085,9479583.028,21.9771303,PEG,DEU,0.009615956806,0.1085228771,0.1353181005,0.154567495,,,0.06738921255,0.04113366455,0.03853670508,-0.08231950551,0.1001824364,,,,0.1596083343,0.0919354707,0.1075211614,0.1044659391,0.1449427903
1981,Spain,ESP,184,37764.458,9411.907373,50.73271962,56.05955507,17601087.42,0.2184923124,47.032206,-495141.2,3509851.824,3075892.029,4601200,14942100,15.89466667,15.81166667,0.2056721769,2574600,3087800,97.45,1,0,0,12355795.08,1475017,1210845.774,11144949.3,23.31769326,PEG,DEU,0.4241999984,0.1222439483,0.1108686998,0.1589466631,,,0.07859035581,0.04365359247,0.0404728204,0.3064430952,0.09013550729,,,,0.1581166685,0.1177569106,0.1358973384,0.1359972805,0.1349076778
1982,Spain,ESP,184,37987.108,9513.639868,51.2810852,55.76973889,20390067.35,0.2159593378,53.81134599,-499665.1,4149921.117,3672909.25,4917500,17212700,17.17283333,15.9875,0.2568889528,3002800,4058200,125.601,1,0,0,14332248.95,1650243,1354689.242,12977559.7,24.0949497,PEG,DEU,0.000007298133823,0.1136623472,0.1490514725,0.1717283279,,,0.06828618795,0.04537616298,0.04247566313,-0.08314672858,0.09069502354,,,,0.1598750055,0.08315403014,0.115599528,0.1095173433,0.1603899002
1983,Spain,ESP,184,38160.263,9644.172687,51.98469231,55.77546527,23310756.96,0.2078806854,60.36330499,-432181.8,5036761.055,4723499.655,5248000,19796200,19.45283333,16.90916667,0.3098542136,3631300,4809900,156.7,1,0,0,16040878.93,1864356,1530455.218,14510423.71,28.75848835,PEG,DEU,0.1242060289,0.1196664721,0.1019349098,0.1945283264,,,0.07355047017,0.0461160019,0.04295652732,0.01148480363,0.111441344,,,,0.1690916717,0.1127212271,0.1239919662,0.1198502108,0.1482316256
1984,Spain,ESP,184,38325.244,9691.069168,52.23747699,55.5183088,26423167.06,0.1872812151,67.171308,285768.8,5530374.156,5938529.74,5661000,22543400,12.60175,16.5225,0.3720229151,4218400,5908300,173.4,1,0,0,16418481.14,2067854,1776484.119,14641997.02,30.93716172,PEG,DEU,0.4670845866,0.1389624476,0.1683332324,0.126017496,,,0.09359262139,0.04536982626,0.04148695245,0.3477461934,0.08854663372,,,,0.1652249992,0.1193383858,0.1535346657,0.1548541933,0.1471753716
1985,Spain,ESP,184,38467.025,9950.374553,53.63520297,57.37053813,29239066.18,0.1918081457,73.091999,473652.5,6089973.85,6491234.642,6351500,25252800,11.6105,13.3675,0.4236290249,4780000,6615900,154.15,1,0,0,17938788.96,2968760,2476811.404,15461977.55,34.04618748,PEG,DEU,0.344648391,0.1565546393,0.1305326521,0.1161049977,,,0.1128405258,0.04371411726,0.0392815657,0.267747432,0.06065953523,,,,0.1336749941,0.07690096647,0.1588749141,0.1670339555,0.1233188212
1986,Spain,ESP,184,38571.941,10320.80421,55.63191872,59.22000579,33580768.56,0.1946923149,79.521056,548180.1,5962928.392,6504228.848,7125400,28242600,11.49083333,11.35416667,0.4371720805,6039900,7709600,132.395,1,0,0,19804964.02,3869665,3305849.276,16499114.74,39.27500355,PEG,DEU,1.132599831,0.2221537232,0.124166511,0.1149083301,,,0.1799180806,0.0422356464,0.03579540551,1.040465474,0.04515358433,,,,0.1135416701,0.0921343267,0.2755377293,0.3094318211,0.1195374206
1987,Spain,ESP,184,38682.322,11019.37275,59.39739161,62.62342261,37769387.7,0.2092479613,83.69412401,-32532.63,7224874.624,7081747.826,8239200,31724000,16.06483333,12.81333333,0.4403275646,7129500,8705500,109,1,0,0,23180444.95,4715709,4517406.273,18663038.68,55.27445855,PEG,DEU,0.4792915583,0.2639613748,0.1157433912,0.160648331,,,0.2262890786,0.03767229989,0.03072057106,0.4424887002,0.02551344782,,,,0.1281333268,0.03680286184,0.2597505152,0.2838648856,0.1381958574
1988,Spain,ESP,184,38764.307,11699.37671,63.0627964,65.71853037,42232448,0.2289008979,87.742428,-442125.3,8366287.836,7657865.229,9706500,35777600,11.292,11.74416667,0.4034984998,8178000,9517000,113.45,1,0,0,27265948.19,6049432,6374070.478,20891877.71,69.99626587,PEG,DEU,0.1438328177,0.2826895416,0.1356482059,0.1129200011,,,0.2499616593,0.03272788599,0.02618311159,0.1087786406,0.0316151157,,,,0.1174416691,0.03505416587,0.2493477762,0.2692896426,0.1242841035
1989,Spain,ESP,184,38821.377,12435.98549,67.03331643,69.49875961,47699114.74,0.2455015843,93.70222397,-1293221,10043204.25,8228987.213,11860000,40896600,14.39166667,13.7025,0.4178375864,9847000,10951000,109.72,1,0,0,32615255.76,7795298,8685041.874,23930213.89,86.51045556,PEG,DEU,0.1263035685,0.2615662515,0.102260001,0.1439166665,,,0.2329981029,0.02856813557,0.02316965163,0.08641503006,0.03671573848,,,,0.1370249987,0.03988853097,0.231870383,0.2480134219,0.12308833
1990,Spain,ESP,184,38860.827,13015.44293,70.15674835,72.13044446,53466895.7,0.2501815549,100,-1835770,10712034.69,8626434.077,14163000,46686000,14.75833333,14.6775,0.4362684319,10343000,11799000,96.909,1,0,0,36267912.98,9599831,10031565.91,26236347.07,100,PEG,DEU,-0.1179745048,0.1813583821,0.1391867697,0.1475833356,,,0.1562305391,0.02512784116,0.02173255198,-0.1404525936,0.02615107596,,,,0.1467750072,0.02247808874,0.1579471231,0.1601729989,0.1433850527
1991,Spain,ESP,184,38941.622,13410.8786,72.28825327,74.2400774,58936001.82,0.2448789079,105.93466,-2057219,11650589.1,9475495.109,15899000,51778000,13.20166667,12.36083333,0.4439606639,11558000,12855000,96.688,1,0,0,40684283.93,11101856,12219589.43,28464694.5,113.9096341,PEG,DEU,0.05410340056,0.1668975502,0.1810174584,0.1320166737,,,0.1432258636,0.02367168479,0.02070604451,0.02639085241,0.02699999698,,,,0.1236083359,0.02771255001,0.1587571055,0.1590866148,0.1565170586
1992,Spain,ESP,184,39147.94,13551.40413,73.04572379,75.66521698,63781331,0.2259826177,112.21102,-2204957,12632058.65,10479661.94,15631000,54238000,13.00666667,11.69333333,0.4691227524,12841000,14531000,114.623,1,0,0,43487390.87,12519884,13199755.12,30287635.75,113.1441374,PEG,DEU,-0.08082805574,0.009042656049,0.03440663964,0.130066663,,,-0.01339688338,0.02243953943,0.0227442421,-0.1323211789,0.05934583396,,,,0.1169333309,0.05149312317,0.01461181883,0.003388115671,0.08223664761
1993,Spain,ESP,184,39356.082,13262.42976,71.48807394,73.77492942,66036300.5,0.2074516767,117.3375,-1179082.576,12767995.62,11892900.81,16181000,59261000,12.32666667,10.21166667,0.5846809505,13120900,16998000,142.214,1,0,0,44009260.06,14112810,14831111.94,29178148.11,112.8080657,PEG,DEU,0.5609999895,0.02066297829,0.4292640984,0.1232666671,,,-0.004071383271,0.0247343611,0.02483547665,0.5070000291,0.03583278134,,,,0.1021166667,0.0540000014,0.1041469499,0.06905405223,0.2762653828
1994,Spain,ESP,184,39547.353,13562.09764,73.10336466,74.26521305,70538526.19,0.2089701356,122.87273,-1343558.671,15038328.55,14487274.38,17338000,63676000,7.8125,9.995833333,0.61205282,13455500,16817000,131.739,1,1,0,45427030.01,16166267,16570413.69,28856616.32,114.4977595,PEG,DEU,-0.09200000018,0.03331997991,-0.1251246482,0.078125,,,0.00704780966,0.02627216838,0.02608830296,-0.1169999987,0.02831257135,,,,0.09995833039,0.02500000037,0.01432184689,0.02269145101,-0.02349982411
1995,Spain,ESP,184,39718.895,14005.88959,75.49552301,75.30436149,76427246.08,0.2202174003,128.61838,-727865.1175,17500645.87,16761892.03,17888000,70439000,8.983333333,11.27,0.633937456,15310340.56,19726890.55,121.409,1,1,0,48223302.97,17994010,18380395.04,29842907.94,118.5026139,PEG,DEU,0.1570000052,0.05845182389,0.2522870898,0.08983333409,,,0.03094459698,0.02750722691,0.02668157592,0.1230000034,0.03027604707,,,,0.1127000004,0.03400000185,0.08692526817,0.06728551537,0.1710602045
1996,Spain,ESP,184,39884.246,14322.32659,77.20120379,76.83026527,81195036.91,0.218081444,133.1936699,-611171.551,18845377.52,18771002.98,19116000,71584249,7.648333333,8.736666667,0.675312068,16429785.57,19534881.1,131.275,1,1,0,51808345.24,20572980,20478362.27,31329982.98,121.5179238,PEG,DEU,0.4289999902,0.05461052805,0.2906702459,0.07648333162,,,0.02580098994,0.02880953811,0.02808491886,0.3899999857,0.02805755474,,,,0.08736667037,0.0390000008,0.1146811694,0.0976857096,0.1835767925
1997,Spain,ESP,184,40049.974,14802.11798,79.78740882,78.70377636,86196100.91,0.2226044255,135.6937151,-624157.7753,22013200.57,22198720.96,21835000,71809868.2,5.485833333,6.401666667,0.6620085291,16759895.39,19388794.19,151.702,1,1,0,58958139.18,24386040,24200342.88,34757796.3,126.6990291,PEG,DEU,0.4539999962,0.07287962735,0.1692834049,0.05485833436,,,0.04296644032,0.02991318703,0.02868087217,0.4219999909,0.02250351571,,,,0.06401666999,0.03199999779,0.1262922734,0.1296488047,0.1120708734
1998,Spain,ESP,184,40214.066,15428.17279,83.16201312,81.87274142,92184832.21,0.2340382137,138.0873523,-1532483.894,24595844.06,24136951.48,22060787,72049464.04,4.34,4.833333333,0.656091671,18072847.32,20200757.87,142.60699,1,1,0,68859545.25,28957308,29118944.48,39740600.77,132.8603435,PEG,DEU,0.3950000107,0.07891501486,0.1769015491,0.04340000078,,,0.04878691584,0.0301280953,0.02872661315,0.3720000088,0.01676384918,,,,0.04833333194,0.02300000191,0.1318243146,0.1366790384,0.1101507768
1999,Spain,ESP,184,40369.667,16102.43591,86.79647322,85.55557005,98885861.98,0.2487447755,141.1736046,-3261126.147,28025059.52,26103134.84,24928862.16,78442346.93,2.723333333,4.7275,0.6248382701,19540704.61,20791428.17,165.624129,1,1,0,79360387.34,34884800,34456924.16,44903463.18,142.1303211,PEG,DEU,0.1969999969,0.09950725734,-0.06519570202,0.02723333426,,,0.06974067539,0.02976658568,0.02782598324,0.1620000005,0.03012048267,,,,0.04727499932,0.03500000015,0.09699431062,0.1197676808,-0.01898118481
2000,Spain,ESP,184,40554.387,16877.98647,90.97689992,89.01163449,107526952.5,0.2614437137,146.092093,-4732261.18,34001811.03,30770095.75,27725164.99,84956358.83,4.111666667,5.525833333,0.5946909623,20923205.89,22058790.34,178.8135411,1,1,0,93077512.07,41733148,40571120.15,52506391.92,152.7912621,PEG,DEU,-0.1040000021,0.1039664373,0.08714491874,0.04111666605,,,0.07508654892,0.02887989022,0.02686285228,-0.1270000041,0.02634593286,,,,0.05525833368,0.02300000004,0.06362505257,0.06353539228,0.06413079053
2001,Spain,ESP,184,40766.049,17461.56513,94.12254631,91.8685716,116391665.8,0.262315447,151.3353382,-5110758.046,35164183.63,32429296.94,31976078.89,96745472.47,4.360833333,5.116666667,0.5568807623,22382910.26,23213010.02,188.7960967,1,1,0,103966924.7,49425376,46885720.59,57081204.11,167.3076923,PEG,DEU,-0.03637689352,0.1228020042,0.05825338513,0.04360833392,,,0.09479930997,0.02800269611,0.02557792701,-0.06393705308,0.02944263257,,,,0.05116666481,0.0275601577,0.09001309425,0.09622114897,0.05093085766
2002,Spain,ESP,184,41423.52,17691.37181,95.3612663,93.13869728,124671033.2,0.266238082,156.6714222,-4660203.22,35538385.74,33009318.54,35249611.39,103940502.3,3.275,4.959166667,0.5266997414,22318851.65,23070250.83,158.6592925,1,1,0,116746912.6,58961420,53252409.34,63494503.22,195.6870799,PEG,DEU,-0.2046543062,0.1960096657,0.1227061749,0.03274999931,,,0.1693464667,0.02666319907,0.02280179597,-0.2309679836,0.03421661258,,,,0.04959166795,0.02631366998,0.1391044557,0.1480601281,0.07772808522
2003,Spain,ESP,184,42196.231,17927.81133,96.63573911,93.60467875,133686492.2,0.2765460402,161.4326667,-5192383.357,36983115.38,34019614.33,38513373.83,113718508.3,2.311666667,4.124166667,0.4888376952,23119667.47,23981214.18,131.7387173,1,1,0,133476920.4,71693168,61897714.09,71579206.29,234.7740851,PEG,DEU,0.3297805488,0.2235008478,0.05054610223,0.02311666682,,,0.1997265071,0.0237743333,0.01981646009,0.2744365036,0.04342629015,,,,0.04124166816,0.05534404889,0.2151367068,0.2369084954,0.03683138639
2004,Spain,ESP,184,42859.172,18218.27725,98.2014288,95.8688461,143328228.1,0.2852371665,166.3499058,-8006314.823,41613304.99,36088457.86,42677484.53,123331958.6,2.040833333,4.103333333,0.4634527288,25154568.25,26514274.64,122.1540269,1,1,0,157350792.6,88457840,73449880.09,83900912.53,277.8192681,PEG,DEU,0.2308199853,0.2036819607,0.1024674773,0.02040833421,,,0.1830530763,0.02062889002,0.01743699424,0.1869848222,0.03692984208,,,,0.04103333503,0.04383516312,0.193467021,0.2071734667,0.06143790483
2005,Spain,ESP,184,43662.613,18551.94723,100,97.9075386,154833154.5,0.2989170032,171.9692056,-11603196.6,45934848.56,38193906.3,83717357.33,137604716.1,2.086666667,3.3875,0.4327514192,27984960.5,27229568.06,141.0409426,1,1,0,200098562.6,118081120,95880487.06,104218075.5,318.3812547,PEG,DEU,0.2578282356,0.1638371795,0.07018428296,0.02086666599,,,0.1456549913,0.01818219386,0.01587056741,0.2055658698,0.04335090518,,,,0.03387499973,0.05226237327,0.1651934385,0.1758624762,0.04552547634
